"","Longitude","Latitude","PA"
"X1.334",225129.79614636,195553.12446946,"0"
"X1.335",226443.79614636,-883316.87553054,"0"
"X1.336",226443.79614636,134758.12446946,"0"
"X1.337",227757.79614636,-584166.87553054,"0"
"X1.338",227757.79614636,-64031.87553054,"0"
"X1.339",228414.79614636,-719266.87553054,"0"
"X1.340",229071.79614636,-142196.87553054,"0"
"X1.341",229071.79614636,-69821.87553054,"0"
"X1.342",229728.79614636,-1022276.87553054,"0"
"X1.343",229728.79614636,-519511.87553054,"0"
"X1.344",231699.79614636,-576446.87553054,"0"
"X1.345",232356.79614636,1065983.12446946,"0"
"X1.346",233013.79614636,-491526.87553054,"0"
"X1.347",234327.79614636,-528196.87553054,"0"
"X1.348",234984.79614636,-890071.87553054,"0"
"X1.349",234984.79614636,-560041.87553054,"0"
"X1.350",235641.79614636,-491526.87553054,"0"
"X1.351",235641.79614636,646208.12446946,"0"
"X1.352",235641.79614636,944393.12446946,"0"
"X1.353",236298.79614636,-781026.87553054,"0"
"X1.354",236955.79614636,296878.12446946,"0"
"X1.355",237612.79614636,-204921.87553054,"0"
"X1.356",238926.79614636,-179831.87553054,"0"
"X1.357",240240.79614636,-699001.87553054,"0"
"X1.358",240240.79614636,1006153.12446946,"0"
"X1.359",240897.79614636,-714441.87553054,"0"
"X1.360",240897.79614636,-281156.87553054,"0"
"X1.361",242211.79614636,-937356.87553054,"0"
"X1.362",242211.79614636,-434591.87553054,"0"
"X1.363",242868.79614636,-836996.87553054,"0"
"X1.364",243525.79614636,-640136.87553054,"0"
"X1.365",243525.79614636,86508.12446946,"0"
"X1.366",243525.79614636,484088.12446946,"0"
"X1.367",244182.79614636,-659436.87553054,"0"
"X1.368",244182.79614636,151163.12446946,"0"
"X1.369",245496.79614636,-1016486.87553054,"0"
"X1.370",245496.79614636,-657506.87553054,"0"
"X1.371",245496.79614636,8343.12446946,"0"
"X1.372",246810.79614636,497598.12446946,"0"
"X1.373",247467.79614636,-379586.87553054,"0"
"X1.374",248124.79614636,949218.12446946,"0"
"X1.375",248781.79614636,302668.12446946,"0"
"X1.376",248781.79614636,893248.12446946,"0"
"X1.377",249438.79614636,-55346.87553054,"0"
"X1.378",249438.79614636,75893.12446946,"0"
"X1.379",251409.79614636,-729881.87553054,"0"
"X1.380",252066.79614636,-555216.87553054,"0"
"X1.381",252066.79614636,-206851.87553054,"0"
"X1.382",252723.79614636,764903.12446946,"0"
"X1.383",252723.79614636,1094933.12446946,"0"
"X1.384",254037.79614636,925093.12446946,"0"
"X1.385",254694.79614636,326793.12446946,"0"
"X1.386",257322.79614636,-234836.87553054,"0"
"X1.387",257979.79614636,-997186.87553054,"0"
"X1.388",258636.79614636,-173076.87553054,"0"
"X1.389",258636.79614636,216783.12446946,"0"
"X1.390",259293.79614636,811223.12446946,"0"
"X1.391",259293.79614636,875878.12446946,"0"
"X1.392",259950.79614636,-751111.87553054,"0"
"X1.393",259950.79614636,807363.12446946,"0"
"X1.394",260607.79614636,-705756.87553054,"0"
"X1.395",260607.79614636,-304316.87553054,"0"
"X1.396",260607.79614636,867193.12446946,"0"
"X1.397",262578.79614636,509178.12446946,"0"
"X1.398",263235.79614636,-478016.87553054,"0"
"X1.399",263892.79614636,-777166.87553054,"0"
"X1.400",263892.79614636,979133.12446946,"0"
"X1.401",265863.79614636,-502141.87553054,"0"
"X1.402",265863.79614636,1065018.12446946,"0"
"X1.403",266520.79614636,-789711.87553054,"0"
"X1.404",267177.79614636,-779096.87553054,"0"
"X1.405",267177.79614636,378903.12446946,"0"
"X1.406",267834.79614636,-79471.87553054,"0"
"X1.407",267834.79614636,59488.12446946,"0"
"X1.408",268491.79614636,-681631.87553054,"0"
"X1.409",270462.79614636,499528.12446946,"0"
"X1.410",271776.79614636,971413.12446946,"0"
"X1.411",272433.79614636,499528.12446946,"0"
"X1.412",272433.79614636,540058.12446946,"0"
"X1.413",274404.79614636,18958.12446946,"0"
"X1.414",275061.79614636,-655576.87553054,"0"
"X1.415",275061.79614636,155988.12446946,"0"
"X1.416",275718.79614636,1588.12446946,"0"
"X1.417",275718.79614636,923163.12446946,"0"
"X1.418",276375.79614636,-1002976.87553054,"0"
"X1.419",276375.79614636,-757866.87553054,"0"
"X1.420",276375.79614636,517863.12446946,"0"
"X1.421",277032.79614636,301703.12446946,"0"
"X1.422",277689.79614636,-919986.87553054,"0"
"X1.423",277689.79614636,584448.12446946,"0"
"X1.424",278346.79614636,1050543.12446946,"0"
"X1.425",279660.79614636,-462576.87553054,"0"
"X1.426",280317.79614636,636558.12446946,"0"
"X1.427",280974.79614636,-817696.87553054,"0"
"X1.428",281631.79614636,-968236.87553054,"0"
"X1.429",282288.79614636,-170181.87553054,"0"
"X1.430",282945.79614636,-906476.87553054,"0"
"X1.431",282945.79614636,-718301.87553054,"0"
"X1.432",282945.79614636,357673.12446946,"0"
"X1.433",283602.79614636,509178.12446946,"0"
"X1.434",283602.79614636,731128.12446946,"0"
"X1.435",284259.79614636,346093.12446946,"0"
"X1.436",284259.79614636,1038963.12446946,"0"
"X1.437",284916.79614636,426188.12446946,"0"
"X1.438",285573.79614636,537163.12446946,"0"
"X1.439",286230.79614636,89403.12446946,"0"
"X1.440",286887.79614636,884563.12446946,"0"
"X1.441",288858.79614636,753323.12446946,"0"
"X1.442",289515.79614636,-429766.87553054,"0"
"X1.443",289515.79614636,551638.12446946,"0"
"X1.444",291486.79614636,344163.12446946,"0"
"X1.445",292800.79614636,875878.12446946,"0"
"X1.446",294114.79614636,-825416.87553054,"0"
"X1.447",294114.79614636,-478981.87553054,"0"
"X1.448",294114.79614636,773588.12446946,"0"
"X1.449",294771.79614636,1096863.12446946,"0"
"X1.450",295428.79614636,-958586.87553054,"0"
"X1.451",296742.79614636,-988501.87553054,"0"
"X1.452",296742.79614636,-39906.87553054,"0"
"X1.453",297399.79614636,349953.12446946,"0"
"X1.454",298713.79614636,-478016.87553054,"0"
"X1.455",300684.79614636,-528196.87553054,"0"
"X1.456",300684.79614636,101948.12446946,"0"
"X1.457",301341.79614636,-777166.87553054,"0"
"X1.458",301341.79614636,690598.12446946,"0"
"X1.459",301341.79614636,1067913.12446946,"0"
"X1.460",301998.79614636,-594781.87553054,"0"
"X1.461",301998.79614636,652963.12446946,"0"
"X1.462",301998.79614636,921233.12446946,"0"
"X1.463",302655.79614636,-1039646.87553054,"0"
"X1.464",302655.79614636,-855331.87553054,"0"
"X1.465",302655.79614636,273718.12446946,"0"
"X1.466",303312.79614636,-795501.87553054,"0"
"X1.467",303312.79614636,-706721.87553054,"0"
"X1.468",303312.79614636,479263.12446946,"0"
"X1.469",303312.79614636,758148.12446946,"0"
"X1.470",303969.79614636,-821556.87553054,"0"
"X1.471",303969.79614636,999398.12446946,"0"
"X1.472",304626.79614636,338373.12446946,"0"
"X1.473",305283.79614636,339338.12446946,"0"
"X1.474",306597.79614636,894213.12446946,"0"
"X1.475",308568.79614636,736918.12446946,"0"
"X1.476",308568.79614636,1102653.12446946,"0"
"X1.477",310539.79614636,-399851.87553054,"0"
"X1.478",311196.79614636,187833.12446946,"0"
"X1.479",311853.79614636,42118.12446946,"0"
"X1.480",311853.79614636,665508.12446946,"0"
"X1.481",312510.79614636,906758.12446946,"0"
"X1.482",313824.79614636,-716371.87553054,"0"
"X1.483",315795.79614636,761043.12446946,"0"
"X1.484",316452.79614636,-569691.87553054,"0"
"X1.485",317109.79614636,-721196.87553054,"0"
"X1.486",317766.79614636,393378.12446946,"0"
"X1.487",317766.79614636,559358.12446946,"0"
"X1.488",318423.79614636,737883.12446946,"0"
"X1.489",319080.79614636,-778131.87553054,"0"
"X1.490",320394.79614636,-521441.87553054,"0"
"X1.491",320394.79614636,304598.12446946,"0"
"X1.492",321708.79614636,-478016.87553054,"0"
"X1.493",322365.79614636,-533986.87553054,"0"
"X1.494",322365.79614636,-266681.87553054,"0"
"X1.495",322365.79614636,1012908.12446946,"0"
"X1.496",323679.79614636,288193.12446946,"0"
"X1.497",323679.79614636,731128.12446946,"0"
"X1.498",324336.79614636,514968.12446946,"0"
"X1.499",324993.79614636,-214571.87553054,"0"
"X1.500",324993.79614636,1047648.12446946,"0"
"X1.501",325650.79614636,1075633.12446946,"0"
"X1.502",326964.79614636,84578.12446946,"0"
"X1.503",327621.79614636,-569691.87553054,"0"
"X1.504",328935.79614636,-138336.87553054,"0"
"X1.505",329592.79614636,994573.12446946,"0"
"X1.506",330249.79614636,262138.12446946,"0"
"X1.507",330249.79614636,859473.12446946,"0"
"X1.508",331563.79614636,-1058946.87553054,"0"
"X1.509",331563.79614636,404958.12446946,"0"
"X1.510",331563.79614636,553568.12446946,"0"
"X1.511",332877.79614636,-155706.87553054,"0"
"X1.512",333534.79614636,-536881.87553054,"0"
"X1.513",333534.79614636,118353.12446946,"0"
"X1.514",334191.79614636,769728.12446946,"0"
"X1.515",334848.79614636,-626626.87553054,"0"
"X1.516",337476.79614636,-120001.87553054,"0"
"X1.517",337476.79614636,927023.12446946,"0"
"X1.518",339447.79614636,-825416.87553054,"0"
"X1.519",340104.79614636,118353.12446946,"0"
"X1.520",340761.79614636,863333.12446946,"0"
"X1.521",341418.79614636,-400816.87553054,"0"
"X1.522",341418.79614636,440663.12446946,"0"
"X1.523",342075.79614636,-727951.87553054,"0"
"X1.524",342075.79614636,-636276.87553054,"0"
"X1.525",342732.79614636,-600571.87553054,"0"
"X1.526",342732.79614636,-340021.87553054,"0"
"X1.527",344703.79614636,111598.12446946,"0"
"X1.528",345360.79614636,-631451.87553054,"0"
"X1.529",345360.79614636,-103596.87553054,"0"
"X1.530",345360.79614636,604713.12446946,"0"
"X1.531",347331.79614636,348988.12446946,"0"
"X1.532",347331.79614636,954043.12446946,"0"
"X1.533",347988.79614636,493738.12446946,"0"
"X1.534",347988.79614636,962728.12446946,"0"
"X1.535",347988.79614636,998433.12446946,"0"
"X1.536",348645.79614636,-302386.87553054,"0"
"X1.537",348645.79614636,425223.12446946,"0"
"X1.538",348645.79614636,523653.12446946,"0"
"X1.539",348645.79614636,557428.12446946,"0"
"X1.540",349959.79614636,601818.12446946,"0"
"X1.541",349959.79614636,801573.12446946,"0"
"X1.542",350616.79614636,145373.12446946,"0"
"X1.543",351273.79614636,-491526.87553054,"0"
"X1.544",351273.79614636,-345811.87553054,"0"
"X1.545",351273.79614636,-179831.87553054,"0"
"X1.546",351273.79614636,81683.12446946,"0"
"X1.547",351930.79614636,-200096.87553054,"0"
"X1.548",351930.79614636,15098.12446946,"0"
"X1.549",352587.79614636,-986571.87553054,"0"
"X1.550",352587.79614636,1093003.12446946,"0"
"X1.551",353244.79614636,499528.12446946,"0"
"X1.552",353901.79614636,-263786.87553054,"0"
"X1.553",355215.79614636,-735671.87553054,"0"
"X1.554",355215.79614636,-704791.87553054,"0"
"X1.555",355215.79614636,50803.12446946,"0"
"X1.556",355215.79614636,988783.12446946,"0"
"X1.557",356529.79614636,24748.12446946,"0"
"X1.558",357843.79614636,-527231.87553054,"0"
"X1.559",357843.79614636,-311071.87553054,"0"
"X1.560",358500.79614636,-927706.87553054,"0"
"X1.561",358500.79614636,-686456.87553054,"0"
"X1.562",358500.79614636,-344846.87553054,"0"
"X1.563",358500.79614636,-45696.87553054,"0"
"X1.564",359157.79614636,329688.12446946,"0"
"X1.565",359814.79614636,-680666.87553054,"0"
"X1.566",360471.79614636,-395026.87553054,"0"
"X1.567",360471.79614636,632698.12446946,"0"
"X1.568",361128.79614636,-991396.87553054,"0"
"X1.569",361785.79614636,-120001.87553054,"0"
"X1.570",362442.79614636,-952796.87553054,"0"
"X1.571",362442.79614636,-570656.87553054,"0"
"X1.572",363099.79614636,-765586.87553054,"0"
"X1.573",363099.79614636,1093003.12446946,"0"
"X1.574",363756.79614636,-879456.87553054,"0"
"X1.575",364413.79614636,-394061.87553054,"0"
"X1.576",365070.79614636,-156671.87553054,"0"
"X1.577",365727.79614636,-751111.87553054,"0"
"X1.578",366384.79614636,181078.12446946,"0"
"X1.579",367041.79614636,799643.12446946,"0"
"X1.580",369669.79614636,-688386.87553054,"0"
"X1.581",369669.79614636,450313.12446946,"0"
"X1.582",370983.79614636,1066948.12446946,"0"
"X1.583",372297.79614636,-729881.87553054,"0"
"X1.584",372954.79614636,261173.12446946,"0"
"X1.585",374268.79614636,-806116.87553054,"0"
"X1.586",374268.79614636,934743.12446946,"0"
"X1.587",376239.79614636,-945076.87553054,"0"
"X1.588",376239.79614636,-260891.87553054,"0"
"X1.589",376239.79614636,134758.12446946,"0"
"X1.590",376896.79614636,-11921.87553054,"0"
"X1.591",376896.79614636,482158.12446946,"0"
"X1.592",377553.79614636,-311071.87553054,"0"
"X1.593",377553.79614636,451278.12446946,"0"
"X1.594",377553.79614636,671298.12446946,"0"
"X1.595",378210.79614636,-796466.87553054,"0"
"X1.596",378210.79614636,-676806.87553054,"0"
"X1.597",378210.79614636,-422046.87553054,"0"
"X1.598",380181.79614636,-378621.87553054,"0"
"X1.599",380181.79614636,1031243.12446946,"0"
"X1.600",380181.79614636,1065983.12446946,"0"
"X1.601",380838.79614636,655858.12446946,"0"
"X1.602",380838.79614636,823768.12446946,"0"
"X1.603",380838.79614636,881668.12446946,"0"
"X1.604",380838.79614636,991678.12446946,"0"
"X1.605",383466.79614636,-880421.87553054,"0"
"X1.606",384123.79614636,-626626.87553054,"0"
"X1.607",384123.79614636,-444241.87553054,"0"
"X1.608",384123.79614636,-198166.87553054,"0"
"X1.609",385437.79614636,-189481.87553054,"0"
"X1.610",385437.79614636,1013873.12446946,"0"
"X1.611",386094.79614636,-643996.87553054,"0"
"X1.612",386094.79614636,295913.12446946,"0"
"X1.613",386094.79614636,555498.12446946,"0"
"X1.614",386751.79614636,-114211.87553054,"0"
"X1.615",387408.79614636,-560041.87553054,"0"
"X1.616",387408.79614636,27643.12446946,"0"
"X1.617",388065.79614636,966588.12446946,"0"
"X1.618",388722.79614636,-99736.87553054,"0"
"X1.619",389379.79614636,-16746.87553054,"0"
"X1.620",389379.79614636,683843.12446946,"0"
"X1.621",390036.79614636,-474156.87553054,"0"
"X1.622",390693.79614636,-994291.87553054,"0"
"X1.623",390693.79614636,-861121.87553054,"0"
"X1.624",390693.79614636,25713.12446946,"0"
"X1.625",391350.79614636,-1021311.87553054,"0"
"X1.626",391350.79614636,-137371.87553054,"0"
"X1.627",393978.79614636,-355461.87553054,"0"
"X1.628",394635.79614636,-841821.87553054,"0"
"X1.629",394635.79614636,-519511.87553054,"0"
"X1.630",395292.79614636,137653.12446946,"0"
"X1.631",395949.79614636,626908.12446946,"0"
"X1.632",396606.79614636,-560041.87553054,"0"
"X1.633",397920.79614636,-502141.87553054,"0"
"X1.634",397920.79614636,567078.12446946,"0"
"X1.635",397920.79614636,697353.12446946,"0"
"X1.636",398577.79614636,791923.12446946,"0"
"X1.637",399234.79614636,-444241.87553054,"0"
"X1.638",399891.79614636,1101688.12446946,"0"
"X1.639",401205.79614636,-705756.87553054,"0"
"X1.640",401205.79614636,565148.12446946,"0"
"X1.641",401862.79614636,-773306.87553054,"0"
"X1.642",401862.79614636,1020628.12446946,"0"
"X1.643",402519.79614636,-902616.87553054,"0"
"X1.644",402519.79614636,602783.12446946,"0"
"X1.645",403833.79614636,-167286.87553054,"0"
"X1.646",403833.79614636,293983.12446946,"0"
"X1.647",404490.79614636,-259926.87553054,"0"
"X1.648",405147.79614636,-405641.87553054,"0"
"X1.649",405147.79614636,-131581.87553054,"0"
"X1.650",405804.79614636,696388.12446946,"0"
"X1.651",406461.79614636,-923846.87553054,"0"
"X1.652",407775.79614636,108703.12446946,"0"
"X1.653",407775.79614636,227398.12446946,"0"
"X1.654",407775.79614636,1034138.12446946,"0"
"X1.655",408432.79614636,-154741.87553054,"0"
"X1.656",408432.79614636,446453.12446946,"0"
"X1.657",409089.79614636,-1003941.87553054,"0"
"X1.658",409089.79614636,-776201.87553054,"0"
"X1.659",410403.79614636,-977886.87553054,"0"
"X1.660",410403.79614636,-26396.87553054,"0"
"X1.661",410403.79614636,911583.12446946,"0"
"X1.662",411060.79614636,302668.12446946,"0"
"X1.663",411060.79614636,832453.12446946,"0"
"X1.664",411060.79614636,1048613.12446946,"0"
"X1.665",413031.79614636,517863.12446946,"0"
"X1.666",413688.79614636,-913231.87553054,"0"
"X1.667",414345.79614636,-907441.87553054,"0"
"X1.668",414345.79614636,-643996.87553054,"0"
"X1.669",414345.79614636,-165356.87553054,"0"
"X1.670",414345.79614636,503388.12446946,"0"
"X1.671",414345.79614636,523653.12446946,"0"
"X1.672",414345.79614636,758148.12446946,"0"
"X1.673",414345.79614636,915443.12446946,"0"
"X1.674",415002.79614636,376008.12446946,"0"
"X1.675",415659.79614636,-68856.87553054,"0"
"X1.676",416316.79614636,-198166.87553054,"0"
"X1.677",416973.79614636,616293.12446946,"0"
"X1.678",417630.79614636,1035103.12446946,"0"
"X1.679",418287.79614636,-92981.87553054,"0"
"X1.680",418287.79614636,171428.12446946,"0"
"X1.681",418287.79614636,678053.12446946,"0"
"X1.682",418944.79614636,158883.12446946,"0"
"X1.683",419601.79614636,-634346.87553054,"0"
"X1.684",420258.79614636,-658471.87553054,"0"
"X1.685",420258.79614636,7378.12446946,"0"
"X1.686",420258.79614636,88438.12446946,"0"
"X1.687",421572.79614636,-632416.87553054,"0"
"X1.688",422229.79614636,-742426.87553054,"0"
"X1.689",422229.79614636,939568.12446946,"0"
"X1.690",423543.79614636,449348.12446946,"0"
"X1.691",424200.79614636,1068878.12446946,"0"
"X1.692",425514.79614636,-521441.87553054,"0"
"X1.693",426171.79614636,-533986.87553054,"0"
"X1.694",426828.79614636,486983.12446946,"0"
"X1.695",427485.79614636,-290806.87553054,"0"
"X1.696",428799.79614636,-553286.87553054,"0"
"X1.697",430113.79614636,996503.12446946,"0"
"X1.698",430770.79614636,-977886.87553054,"0"
"X1.699",430770.79614636,-841821.87553054,"0"
"X1.700",431427.79614636,48873.12446946,"0"
"X1.701",432084.79614636,-1018416.87553054,"0"
"X1.702",432741.79614636,-343881.87553054,"0"
"X1.703",433398.79614636,-800326.87553054,"0"
"X1.704",433398.79614636,-252206.87553054,"0"
"X1.705",434055.79614636,-830241.87553054,"0"
"X1.706",434712.79614636,-580306.87553054,"0"
"X1.707",434712.79614636,11238.12446946,"0"
"X1.708",436026.79614636,-336161.87553054,"0"
"X1.709",436026.79614636,761043.12446946,"0"
"X1.710",437997.79614636,-705756.87553054,"0"
"X1.711",437997.79614636,-3236.87553054,"0"
"X1.712",437997.79614636,56593.12446946,"0"
"X1.713",439311.79614636,605678.12446946,"0"
"X1.714",441282.79614636,-845681.87553054,"0"
"X1.715",441939.79614636,1066948.12446946,"0"
"X1.716",442596.79614636,-671016.87553054,"0"
"X1.717",443253.79614636,954043.12446946,"0"
"X1.718",443910.79614636,-393096.87553054,"0"
"X1.719",443910.79614636,941498.12446946,"0"
"X1.720",445224.79614636,100018.12446946,"0"
"X1.721",447195.79614636,-795501.87553054,"0"
"X1.722",451794.79614636,-1008766.87553054,"0"
"X1.723",452451.79614636,47908.12446946,"0"
"X1.724",452451.79614636,840173.12446946,"0"
"X1.725",453765.79614636,444523.12446946,"0"
"X1.726",455079.79614636,81683.12446946,"0"
"X1.727",455736.79614636,274683.12446946,"0"
"X1.728",455736.79614636,475403.12446946,"0"
"X1.729",456393.79614636,-308176.87553054,"0"
"X1.730",457050.79614636,-165356.87553054,"0"
"X1.731",458364.79614636,-44731.87553054,"0"
"X1.732",458364.79614636,990713.12446946,"0"
"X1.733",459678.79614636,-919021.87553054,"0"
"X1.734",459678.79614636,1037033.12446946,"0"
"X1.735",460335.79614636,-722161.87553054,"0"
"X1.736",460992.79614636,162743.12446946,"0"
"X1.737",460992.79614636,855613.12446946,"0"
"X1.738",462306.79614636,-708651.87553054,"0"
"X1.739",462963.79614636,-876561.87553054,"0"
"X1.740",462963.79614636,964658.12446946,"0"
"X1.741",463620.79614636,508213.12446946,"0"
"X1.742",464277.79614636,119318.12446946,"0"
"X1.743",464934.79614636,-1038681.87553054,"0"
"X1.744",466248.79614636,-1050261.87553054,"0"
"X1.745",466248.79614636,-129651.87553054,"0"
"X1.746",466248.79614636,375043.12446946,"0"
"X1.747",467562.79614636,526548.12446946,"0"
"X1.748",467562.79614636,581553.12446946,"0"
"X1.749",468876.79614636,645243.12446946,"0"
"X1.750",468876.79614636,647173.12446946,"0"
"X1.751",469533.79614636,654893.12446946,"0"
"X1.752",470190.79614636,163708.12446946,"0"
"X1.753",470190.79614636,795783.12446946,"0"
"X1.754",470847.79614636,-549426.87553054,"0"
"X1.755",470847.79614636,724373.12446946,"0"
"X1.756",470847.79614636,1077563.12446946,"0"
"X1.757",471504.79614636,-952796.87553054,"0"
"X1.758",472161.79614636,708933.12446946,"0"
"X1.759",473475.79614636,-598641.87553054,"0"
"X1.760",473475.79614636,-295631.87553054,"0"
"X1.761",473475.79614636,141513.12446946,"0"
"X1.762",474132.79614636,-1007801.87553054,"0"
"X1.763",474132.79614636,-113246.87553054,"0"
"X1.764",474132.79614636,-92981.87553054,"0"
"X1.765",474789.79614636,-1014556.87553054,"0"
"X1.766",475446.79614636,-249311.87553054,"0"
"X1.767",477417.79614636,971413.12446946,"0"
"X1.768",478731.79614636,456103.12446946,"0"
"X1.769",478731.79614636,804468.12446946,"0"
"X1.770",479388.79614636,1090108.12446946,"0"
"X1.771",480702.79614636,-95876.87553054,"0"
"X1.772",480702.79614636,918338.12446946,"0"
"X1.773",481359.79614636,-208781.87553054,"0"
"X1.774",482016.79614636,-942181.87553054,"0"
"X1.775",482016.79614636,646208.12446946,"0"
"X1.776",483330.79614636,302668.12446946,"0"
"X1.777",485301.79614636,-4201.87553054,"0"
"X1.778",485958.79614636,-408536.87553054,"0"
"X1.779",485958.79614636,-35081.87553054,"0"
"X1.780",487272.79614636,37293.12446946,"0"
"X1.781",487929.79614636,269858.12446946,"0"
"X1.782",489900.79614636,-202026.87553054,"0"
"X1.783",489900.79614636,1014838.12446946,"0"
"X1.784",491214.79614636,-671981.87553054,"0"
"X1.785",492528.79614636,-26396.87553054,"0"
"X1.786",493185.79614636,664543.12446946,"0"
"X1.787",493842.79614636,300738.12446946,"0"
"X1.788",495156.79614636,-1038681.87553054,"0"
"X1.789",495156.79614636,-894896.87553054,"0"
"X1.790",495813.79614636,18958.12446946,"0"
"X1.791",496470.79614636,-185621.87553054,"0"
"X1.792",497127.79614636,653928.12446946,"0"
"X1.793",497784.79614636,-745321.87553054,"0"
"X1.794",497784.79614636,-285016.87553054,"0"
"X1.795",499098.79614636,919303.12446946,"0"
"X1.796",499755.79614636,-1007801.87553054,"0"
"X1.797",500412.79614636,440663.12446946,"0"
"X1.798",500412.79614636,1060193.12446946,"0"
"X1.799",500412.79614636,1103618.12446946,"0"
"X1.800",501069.79614636,906758.12446946,"0"
"X1.801",501069.79614636,927023.12446946,"0"
"X1.802",501726.79614636,35363.12446946,"0"
"X1.803",501726.79614636,879738.12446946,"0"
"X1.804",502383.79614636,-92016.87553054,"0"
"X1.805",502383.79614636,753323.12446946,"0"
"X1.806",502383.79614636,874913.12446946,"0"
"X1.807",502383.79614636,1051508.12446946,"0"
"X1.808",503697.79614636,572868.12446946,"0"
"X1.809",504354.79614636,-738566.87553054,"0"
"X1.810",504354.79614636,476368.12446946,"0"
"X1.811",504354.79614636,627873.12446946,"0"
"X1.812",505011.79614636,497598.12446946,"0"
"X1.813",505011.79614636,1058263.12446946,"0"
"X1.814",505668.79614636,262138.12446946,"0"
"X1.815",506325.79614636,1025453.12446946,"0"
"X1.816",506982.79614636,1030278.12446946,"0"
"X1.817",507639.79614636,-777166.87553054,"0"
"X1.818",507639.79614636,164673.12446946,"0"
"X1.819",509610.79614636,-93946.87553054,"0"
"X1.820",510924.79614636,460928.12446946,"0"
"X1.821",512238.79614636,-521441.87553054,"0"
"X1.822",512238.79614636,1090108.12446946,"0"
"X1.823",512895.79614636,-510826.87553054,"0"
"X1.824",514209.79614636,76858.12446946,"0"
"X1.825",514209.79614636,588308.12446946,"0"
"X1.826",514866.79614636,718583.12446946,"0"
"X1.827",514866.79614636,924128.12446946,"0"
"X1.828",515523.79614636,204238.12446946,"0"
"X1.829",516180.79614636,526548.12446946,"0"
"X1.830",516837.79614636,-376691.87553054,"0"
"X1.831",517494.79614636,-825416.87553054,"0"
"X1.832",517494.79614636,-266681.87553054,"0"
"X1.833",517494.79614636,617258.12446946,"0"
"X1.834",518151.79614636,856578.12446946,"0"
"X1.835",518151.79614636,945358.12446946,"0"
"X1.836",520122.79614636,-186586.87553054,"0"
"X1.837",522093.79614636,-551356.87553054,"0"
"X1.838",522093.79614636,974308.12446946,"0"
"X1.839",522750.79614636,-353531.87553054,"0"
"X1.840",522750.79614636,-343881.87553054,"0"
"X1.841",522750.79614636,-208781.87553054,"0"
"X1.842",522750.79614636,-183691.87553054,"0"
"X1.843",522750.79614636,333548.12446946,"0"
"X1.844",522750.79614636,492773.12446946,"0"
"X1.845",523407.79614636,576728.12446946,"0"
"X1.846",524064.79614636,722443.12446946,"0"
"X1.847",524721.79614636,549708.12446946,"0"
"X1.848",525378.79614636,-49556.87553054,"0"
"X1.849",525378.79614636,836313.12446946,"0"
"X1.850",526035.79614636,47908.12446946,"0"
"X1.851",526035.79614636,596993.12446946,"0"
"X1.852",526692.79614636,-495386.87553054,"0"
"X1.853",528006.79614636,-911301.87553054,"0"
"X1.854",528663.79614636,-700931.87553054,"0"
"X1.855",528663.79614636,355743.12446946,"0"
"X1.856",528663.79614636,950183.12446946,"0"
"X1.857",529320.79614636,-315896.87553054,"0"
"X1.858",530634.79614636,130898.12446946,"0"
"X1.859",531291.79614636,672263.12446946,"0"
"X1.860",533262.79614636,358638.12446946,"0"
"X1.861",533262.79614636,1115198.12446946,"0"
"X1.862",533919.79614636,436803.12446946,"0"
"X1.863",534576.79614636,-420116.87553054,"0"
"X1.864",534576.79614636,-202991.87553054,"0"
"X1.865",534576.79614636,1116163.12446946,"0"
"X1.866",535233.79614636,-9026.87553054,"0"
"X1.867",535233.79614636,927023.12446946,"0"
"X1.868",535890.79614636,-940251.87553054,"0"
"X1.869",535890.79614636,-488631.87553054,"0"
"X1.870",536547.79614636,-664261.87553054,"0"
"X1.871",536547.79614636,711828.12446946,"0"
"X1.872",537204.79614636,-793571.87553054,"0"
"X1.873",537204.79614636,-612151.87553054,"0"
"X1.874",537204.79614636,-609256.87553054,"0"
"X1.875",537204.79614636,-430731.87553054,"0"
"X1.876",537861.79614636,-1011661.87553054,"0"
"X1.877",537861.79614636,304598.12446946,"0"
"X1.878",538518.79614636,-871736.87553054,"0"
"X1.879",538518.79614636,-836031.87553054,"0"
"X1.880",538518.79614636,730163.12446946,"0"
"X1.881",539832.79614636,236083.12446946,"0"
"X1.882",539832.79614636,515933.12446946,"0"
"X1.883",541146.79614636,-103596.87553054,"0"
"X1.884",541146.79614636,996503.12446946,"0"
"X1.885",541803.79614636,387588.12446946,"0"
"X1.886",543117.79614636,-759796.87553054,"0"
"X1.887",545088.79614636,-498281.87553054,"0"
"X1.888",545088.79614636,876843.12446946,"0"
"X1.889",545745.79614636,-15781.87553054,"0"
"X1.890",547059.79614636,-670051.87553054,"0"
"X1.891",547716.79614636,67208.12446946,"0"
"X1.892",547716.79614636,104843.12446946,"0"
"X1.893",547716.79614636,169498.12446946,"0"
"X1.894",548373.79614636,635593.12446946,"0"
"X1.895",550344.79614636,44048.12446946,"0"
"X1.896",551658.79614636,-174041.87553054,"0"
"X1.897",554286.79614636,-394061.87553054,"0"
"X1.898",554286.79614636,276613.12446946,"0"
"X1.899",555600.79614636,-715406.87553054,"0"
"X1.900",557571.79614636,-1004906.87553054,"0"
"X1.901",557571.79614636,-643996.87553054,"0"
