"","Longitude","Latitude"
"986",-71.73576,41.78918
"987",-71.780664,48.398317
"988",-71.833444,46.655526
"989",-71.86422,41.43313
"990",-71.864225,41.433135
"991",-71.9014,41.3775
"992",-71.9075,41.414167
"993",-71.915047,45.375692
"994",-71.918649,45.377284
"995",-71.92986,45.394282
"996",-71.931163,45.179901
"997",-71.94398,44.63894
"998",-71.96,45.93
"999",-71.9725,41.275
"1000",-71.9922981,42.2439804
"1001",-72.005587,44.539893
"1002",-72.02731,44.22228
"1003",-72.03027,41.34583
"1004",-72.041667,46.591667
"1005",-72.04875,42.66677
"1006",-72.05888,41.47333
"1007",-72.06254,42.40491
"1008",-72.069246,44.165865
"1009",-72.072005,44.044708
"1010",-72.094245,44.01386
"1011",-72.096344,43.967792
"1012",-72.1050758,42.4228687
"1013",-72.11982,44.10963
"1014",-72.13842,43.69452
"1015",-72.160264,43.842484
"1016",-72.16302,43.92556
"1017",-72.1662,43.8334
"1018",-72.166803,45.308752
"1019",-72.183622,43.841863
"1020",-72.1870232,42.4875889
"1021",-72.18853,42.53244
"1022",-72.18864,42.53243
"1023",-72.18901,42.53265
"1024",-72.199003,43.789815
"1025",-72.1995316,42.3500919
"1026",-72.2,46.583333
"1027",-72.2009087,42.1228733
"1028",-72.20861,41.71055
"1029",-72.20892,44.93722
"1030",-72.20972,41.79416
"1031",-72.221365,44.798208
"1032",-72.22175,41.5001
"1033",-72.22176,43.80563
"1034",-72.22944,41.78833
"1035",-72.237241,42.300077
"1036",-72.243069,43.800685
"1037",-72.24953,43.75007
"1038",-72.251633,43.819317
"1039",-72.251838,41.82002
"1040",-72.251841,41.820014
"1041",-72.25416,41.80916
"1042",-72.2773,42.19454
"1043",-72.288272,43.522921
"1044",-72.3016,41.3219
"1045",-72.3017,41.3219
"1046",-72.306167,43.672166
"1047",-72.307179,43.696267
"1048",-72.311404,43.836322
"1049",-72.315878,43.649652
"1050",-72.31881,43.7521
"1051",-72.320816,43.660141
"1052",-72.32419,43.68999
"1053",-72.326,43.6066
"1054",-72.326755,43.688174
"1055",-72.3286896,42.1584263
"1056",-72.3320274,42.5042553
"1057",-72.332182,42.47372
"1058",-72.332255,42.47368
"1059",-72.3323,42.4736
"1060",-72.333672,43.62619
"1061",-72.36066,44.41672
"1062",-72.36097,44.31569
"1063",-72.372429,43.856133
"1064",-72.373215,43.853771
"1065",-72.375153,43.856407
"1066",-72.3755,43.858356
"1067",-72.376,43.5074
"1068",-72.378364,44.41783
"1069",-72.378609,43.865002
"1070",-72.380796,43.499723
"1071",-72.383012,43.48777
"1072",-72.384813,43.480349
"1073",-72.38842,42.27787
"1074",-72.38842,41.61121
"1075",-72.391944,45.050278
"1076",-72.391949,43.486561
"1077",-72.392167,43.485667
"1078",-72.3967552,42.5481453
"1079",-72.40038,42.27875
"1080",-72.402074,44.282151
"1081",-72.407783,44.338663
"1082",-72.408387,44.338663
"1083",-72.4098091,42.4564762
"1084",-72.414822,44.392297
"1085",-72.4162,42.27787
"1086",-72.4162,43.08341
"1087",-72.41621,43.91673
"1088",-72.416278,44.279792
"1089",-72.41641,42.38081
"1090",-72.419898,44.290878
"1091",-72.421293,44.311262
"1092",-72.426192,43.358326
"1093",-72.426413,44.397357
"1094",-72.427482,44.38942
"1095",-72.429088,44.460944
"1096",-72.4325,43.517
"1097",-72.435,44.4125
"1098",-72.437125,44.390218
"1099",-72.44397,42.16676
"1100",-72.44399,44.27784
"1101",-72.445388,44.372558
"1102",-72.446548,44.389903
"1103",-72.450858,44.387533
"1104",-72.458847,44.154797
"1105",-72.467809,44.251682
"1106",-72.468197,44.301193
"1107",-72.468272,44.244956
"1108",-72.468889,44.320308
"1109",-72.4691,44.367898
"1110",-72.479553,44.327164
"1111",-72.4831,41.406
"1112",-72.4863,42.6099
"1113",-72.486865,44.33884
"1114",-72.48746,42.47361
"1115",-72.490638,44.387353
"1116",-72.492846,44.155215
"1117",-72.493683,44.390432
"1118",-72.49855691,42.30598821
"1119",-72.500163,44.379338
"1120",-72.501427,44.269018
"1121",-72.505,41.795
"1122",-72.50686,42.36447
"1123",-72.510688,43.633247
"1124",-72.51113,42.63373
"1125",-72.511167,43.631833
"1126",-72.515761,44.299907
"1127",-72.52305,42.38027
"1128",-72.5231438,42.3803654
"1129",-72.524116,43.628215
"1130",-72.525528,44.345833
"1131",-72.531076,43.631841
"1132",-72.53194,42.30333
"1133",-72.538847,43.823169
"1134",-72.541231,44.309563
"1135",-72.546116,44.232825
"1136",-72.547667,43.635
"1137",-72.5487287,42.987487
"1138",-72.5489422,42.9926062
"1139",-72.549073,44.239766
"1140",-72.549177,44.237575
"1141",-72.5494296,42.9926887
"1142",-72.5494648,42.9924193
"1143",-72.5496012,42.9926923
"1144",-72.5496772,42.9926309
"1145",-72.5496898,42.9926222
"1146",-72.5497143,42.9926227
"1147",-72.5497671,42.9795673
"1148",-72.5499222,42.9910964
"1149",-72.549945,42.9914481
"1150",-72.549969,44.227836
"1151",-72.5501652,42.9803502
"1152",-72.5502136,42.9806754
"1153",-72.5505254,42.9882639
"1154",-72.5507688,42.9886203
"1155",-72.551426,42.986275
"1156",-72.5522441,42.9885348
"1157",-72.5530933,42.986608
"1158",-72.553833,43.636833
"1159",-72.55462,42.46511
"1160",-72.55509,41.88899
"1161",-72.55511,44.16673
"1162",-72.56182,43.601352
"1163",-72.562026,44.260959
"1164",-72.5625,44.268352
"1165",-72.565322,43.822117
"1166",-72.565519,44.301826
"1167",-72.57048,44.333305
"1168",-72.570502,44.276657
"1169",-72.570546,44.277474
"1170",-72.570627,44.276052
"1171",-72.570833,44.278478
"1172",-72.57095,44.332665
"1173",-72.570968,44.28131
"1174",-72.571002,44.332458
"1175",-72.571203,44.282979
"1176",-72.571435,44.27737
"1177",-72.57152,44.277302
"1178",-72.571662,44.332525
"1179",-72.57211,44.284639
"1180",-72.572279,44.330838
"1181",-72.573414,44.287032
"1182",-72.573559,44.329695
"1183",-72.573667,44.285028
"1184",-72.573667,44.329833
"1185",-72.575029,44.284551
"1186",-72.57504,44.28454
"1187",-72.576536,43.710524
"1188",-72.576643,44.266362
"1189",-72.57931,42.25669
"1190",-72.5814,46.3362
"1191",-72.582193,43.760901
"1192",-72.583262,44.263683
"1193",-72.588231,43.854309
"1194",-72.592908,44.256172
"1195",-72.595458,43.829567
"1196",-72.59572,42.334842
"1197",-72.597404,41.71769
"1198",-72.5995369,42.5875874
"1199",-72.6,45.1
"1200",-72.6014923,44.1659932
"1201",-72.6015702,44.1659228
"1202",-72.6023411,44.1663441
"1203",-72.6023607,44.1655523
"1204",-72.6023745,44.1664439
"1205",-72.6029743,44.1661504
"1206",-72.6030114,44.1661601
"1207",-72.6030948,44.1659548
"1208",-72.6031231,44.1658744
"1209",-72.6031983,44.1664882
"1210",-72.6032282,44.1660567
"1211",-72.6032355,44.1658768
"1212",-72.6033675,44.1660146
"1213",-72.6036073,44.1662717
"1214",-72.6036422,44.1663354
"1215",-72.6036448,44.1662725
"1216",-72.6037066,44.1665979
"1217",-72.6038487,44.1661777
"1218",-72.6038605,44.166196
"1219",-72.6079559,42.5277842
"1220",-72.608818,42.548874
"1221",-72.609195,44.188106
"1222",-72.609379,44.20913
"1223",-72.60972,42.52202
"1224",-72.610486,43.54489
"1225",-72.61066,44.1945
"1226",-72.61068,44.83338
"1227",-72.613103,42.296897
"1228",-72.6161995,42.2042618
"1229",-72.62132,42.335258
"1230",-72.624907,42.349358
"1231",-72.629244,44.090015
"1232",-72.629463,43.828413
"1233",-72.632589,44.039666
"1234",-72.633032,42.26715
"1235",-72.633888,44.633717
"1236",-72.634061,43.985795
"1237",-72.640648,41.572877
"1238",-72.641201,42.32509
"1239",-72.649526,44.140212
"1240",-72.650008,43.952868
"1241",-72.65024,42.12532
"1242",-72.65255,42.06573
"1243",-72.66329,41.65711
"1244",-72.663383,43.925678
"1245",-72.67454,42.32664
"1246",-72.6788,41.9945
"1247",-72.6789,41.9944
"1248",-72.683986,44.897738
"1249",-72.684915,44.469889
"1250",-72.684964,44.46895
"1251",-72.68504,44.64796
"1252",-72.685309,44.467489
"1253",-72.685451,44.466045
"1254",-72.685771,44.471805
"1255",-72.688427,42.5898056
"1256",-72.691904,44.890045
"1257",-72.69402,44.94449
"1258",-72.69972,41.91583
"1259",-72.699766,44.628641
"1260",-72.70194,41.905
"1261",-72.702403,44.933286
"1262",-72.7053,44.418205
"1263",-72.71492,41.51769
"1264",-72.717,41.367
"1265",-72.72176,42.05565
"1266",-72.726698,44.035532
"1267",-72.727285,41.50488
"1268",-72.734114,44.004499
"1269",-72.73694,41.43166
"1270",-72.73858,42.23083
"1271",-72.7411,41.9425
"1272",-72.74955,44.00006
"1273",-72.74956,44.41672
"1274",-72.7539,41.7669
"1275",-72.75611,42.13819
"1276",-72.763292,44.4125
"1277",-72.766154,44.821741
"1278",-72.77733,43.80562
"1279",-72.77735,44.8056
"1280",-72.77843,43.100356
"1281",-72.785692,44.212005
"1282",-72.7884254,42.526474
"1283",-72.78916,41.95388
"1284",-72.790354,44.214976
"1285",-72.7917595,42.5923061
"1286",-72.79176,42.592307
"1287",-72.7945,41.5368
"1288",-72.8069528,43.8996292
"1289",-72.8069622,43.940537
"1290",-72.8121271,43.8336239
"1291",-72.8125369,43.8335251
"1292",-72.8129742,43.8244516
"1293",-72.8135605,43.8206515
"1294",-72.813657,43.8820192
"1295",-72.8139161,43.8247769
"1296",-72.8150614,43.8808509
"1297",-72.8161818,43.8422417
"1298",-72.8161979,43.8420234
"1299",-72.8181438,43.8419199
"1300",-72.8182675,43.313064
"1301",-72.825236,44.651826
"1302",-72.828039,43.8809338
"1303",-72.82922,43.87551
"1304",-72.829506,41.995646
"1305",-72.829753,41.995544
"1306",-72.829982,41.995298
"1307",-72.83305,41.69972
"1308",-72.833961,44.18124
"1309",-72.84083,41.72777
"1310",-72.84456,42.3869
"1311",-72.8454391,43.8823562
"1312",-72.847747,44.746978
"1313",-72.87205,44.960502
"1314",-72.8739,44.96232
"1315",-72.874039,44.962807
"1316",-72.874122,44.962756
"1317",-72.87828,44.6045
"1318",-72.88,41.605
"1319",-72.91623,44.4445
"1320",-72.92022,44.89888
"1321",-72.920823,41.305111
"1322",-72.9216,41.396
"1323",-72.9246,41.3113
"1324",-72.9247,41.3114
"1325",-72.925582,44.37498
"1326",-72.95388,41.90916
"1327",-72.9553,42.6667
"1328",-72.95733,43.622137
"1329",-72.959035,44.505717
"1330",-72.962812,43.59503
"1331",-72.96289,44.47645
"1332",-72.97177,43.52785
"1333",-72.97802,43.624
"1334",-72.97972,43.60888
"1335",-72.981798,43.537339
"1336",-72.987577,44.397733
"1337",-72.989045,44.398771
"1338",-72.989716,43.717648
"1339",-72.991223,43.362241
"1340",-72.992468,41.320997
"1341",-72.9962699,44.4444098
"1342",-72.9967423,44.444193
"1343",-72.999258,43.714046
"1344",-72.99955,43.2223
"1345",-73.0002146,44.4429755
"1346",-73.0002999,44.4437872
"1347",-73.0009212,44.4439961
"1348",-73.001546,44.4448353
"1349",-73.0015543,44.4449615
"1350",-73.0016682,44.4449365
"1351",-73.0017818,44.446766
"1352",-73.0018495,44.4462541
"1353",-73.0018658,44.4443008
"1354",-73.0019437,44.4442301
"1355",-73.0020031,44.4443302
"1356",-73.0022018,44.4451349
"1357",-73.002226,44.4451623
"1358",-73.0022716,44.4475128
"1359",-73.0022897,44.4458747
"1360",-73.002411,44.4474793
"1361",-73.002445,44.403181
"1362",-73.0030528,44.445978
"1363",-73.0031919,44.4459535
"1364",-73.009322,44.698833
"1365",-73.023577,43.69405
"1366",-73.023677,43.693694
"1367",-73.024337,43.692472
"1368",-73.024627,43.792249
"1369",-73.026395,43.690655
"1370",-73.02733,43.52785
"1371",-73.02733,43.50007
"1372",-73.035664,43.660622
"1373",-73.036,41.5583
"1374",-73.038955,43.585007
"1375",-73.04054,43.51214
"1376",-73.05147,43.25879
"1377",-73.0515,43.2588
"1378",-73.052972,44.444787
"1379",-73.066243,44.131598
"1380",-73.066353,44.82056
"1381",-73.068526,44.129402
"1382",-73.06853,43.16564
"1383",-73.07059,44.12435
"1384",-73.07203,45.019894
"1385",-73.073169,43.948075
"1386",-73.076797,44.804987
"1387",-73.077598,45.034201
"1388",-73.08017,43.79975
"1389",-73.08288,43.55562
"1390",-73.0829,44.33339
"1391",-73.086184,43.163646
"1392",-73.087108,43.610986
"1393",-73.091804,44.343736
"1394",-73.092192,43.195577
"1395",-73.094601,43.240215
"1396",-73.098789,43.614361
"1397",-73.108818,44.004099
"1398",-73.11038,44.585516
"1399",-73.11069,44.58338
"1400",-73.111698,43.969654
"1401",-73.116051,43.798809
"1402",-73.117317,43.750797
"1403",-73.121438,43.81235
"1404",-73.12177,44.0044
"1405",-73.124576,44.34101
"1406",-73.12664,43.48474
"1407",-73.135,41.4314
"1408",-73.1351,41.4313
"1409",-73.13844,43.50007
"1410",-73.13861,41.30416
"1411",-73.13916,41.53027
"1412",-73.14025,44.501537
"1413",-73.142123,44.500805
"1414",-73.143604,43.904974
"1415",-73.143751,44.50098
"1416",-73.1464,41.2964
"1417",-73.149,45.535
"1418",-73.15,45.53
"1419",-73.15,45.55
"1420",-73.153282,44.497224
"1421",-73.156987,44.031253
"1422",-73.163889,45.552222
"1423",-73.16622,42.88897
"1424",-73.16623,44.1945
"1425",-73.16623,43.88895
"1426",-73.171107,44.440473
"1427",-73.17413,43.6328
"1428",-73.174899,44.487615
"1429",-73.175026,43.916007
"1430",-73.175589,43.91624
"1431",-73.179321,44.019292
"1432",-73.179524,44.020205
"1433",-73.18503063,45.88320006
"1434",-73.186,45.9693
"1435",-73.190402,43.46465
"1436",-73.194,43.33341
"1437",-73.19611,41.18638
"1438",-73.196951,44.732883
"1439",-73.2037163,42.7055675
"1440",-73.206702,44.473951
"1441",-73.2081,41.6897
"1442",-73.20888,41.54444
"1443",-73.2120705,44.4758816
"1444",-73.22009,44.46004
"1445",-73.22178,43.77784
"1446",-73.22178,43.75006
"1447",-73.23124,44.48735
"1448",-73.23333,42.69527
"1449",-73.23596,44.30894
"1450",-73.239076,44.505947
"1451",-73.239418,44.507145
"1452",-73.260959,44.309774
"1453",-73.262715,44.271685
"1454",-73.276627,43.156212
"1455",-73.277083,44.391636
"1456",-73.284019,44.047886
"1457",-73.286876,44.544713
"1458",-73.29317,43.80625
"1459",-73.30118774,45.54783127
"1460",-73.30138,41.26583
"1461",-73.3023064,45.55109731
"1462",-73.3023148,45.5508184
"1463",-73.30240238,45.54833539
"1464",-73.30273403,45.54880838
"1465",-73.30512,43.75006
"1466",-73.3074,43.71254
"1467",-73.3144,41.6522
"1468",-73.31444,44.6313
"1469",-73.315287,43.64651
"1470",-73.3298,41.8475
"1471",-73.33289,42.86119
"1472",-73.33289,43.02786
"1473",-73.33289,43.52785
"1474",-73.33637,44.70678
"1475",-73.342479,44.669844
"1476",-73.343222,44.668808
"1477",-73.343326,44.668737
"1478",-73.34339,44.669484
"1479",-73.343936,44.666962
"1480",-73.34396,44.669497
"1481",-73.344565,44.66794
"1482",-73.34463,44.665771
"1483",-73.344736,44.669451
"1484",-73.345784,44.669324
"1485",-73.3467,41.146
"1486",-73.3475,41.12333
"1487",-73.354885,45.445238
"1488",-73.359085,42.192726
"1489",-73.36067,41.36121
"1490",-73.363926,43.323808
"1491",-73.381517,43.825826
"1492",-73.38844,42.7223
"1493",-73.38846,44.36116
"1494",-73.40716,45.490973
"1495",-73.413409,46.02932
"1496",-73.414879,46.029125
"1497",-73.416562,46.029478
"1498",-73.41796,46.027309
"1499",-73.419131,46.02641
"1500",-73.42009,44.466394
"1501",-73.42277,41.985
"1502",-73.456789,40.871486
"1503",-73.457314,42.810142
"1504",-73.457981,44.563129
"1505",-73.4706,41.4014
"1506",-73.47178,42.19453
"1507",-73.47178,43.41674
"1508",-73.47179,41.80565
"1509",-73.4718,44.52783
"1510",-73.472789,41.805249
"1511",-73.5019,41.3062
"1512",-73.514386,42.326624
"1513",-73.516667,45.533333
"1514",-73.52735,44.22227
"1515",-73.531334,44.63059
"1516",-73.55513,43.91672
"1517",-73.561372,45.558945
"1518",-73.562917,41.805467
"1519",-73.563115,44.474907
"1520",-73.5829,42.19453
"1521",-73.5829,41.52787
"1522",-73.58292,44.88893
"1523",-73.583466,45.505333
"1524",-73.58471,45.506313
"1525",-73.585236,45.509551
"1526",-73.585279,45.509468
"1527",-73.586879,45.512544
"1528",-73.592715,44.939539
"1529",-73.6,45.5
"1530",-73.612325,43.291059
"1531",-73.6175,41.1774
"1532",-73.6175,41.1775
"1533",-73.63845,42.3612
"1534",-73.65,45.516667
"1535",-73.688056,41.446944
"1536",-73.688183,41.447019
"1537",-73.69401,43.00008
"1538",-73.69402,41.72232
"1539",-73.695928,42.99222
"1540",-73.7,41.45
"1541",-73.713536,44.888211
"1542",-73.72179,43.3334
"1543",-73.72179,42.22231
"1544",-73.7218,41.41676
"1545",-73.722376,43.180574
"1546",-73.738002,44.669516
"1547",-73.739119,41.380841
"1548",-73.745552,43.558207
"1549",-73.74957,43.55562
"1550",-73.74957,41.66676
"1551",-73.753889,45.396944
"1552",-73.797741,42.787087
"1553",-73.800783,44.430673
"1554",-73.803855,40.892314
"1555",-73.80479,42.461526
"1556",-73.80513,41.66676
"1557",-73.80513,41.55565
"1558",-73.822511,41.10826
"1559",-73.823037,41.337423
"1560",-73.8329,42.4723
"1561",-73.83291,41.91676
"1562",-73.83291,41.58343
"1563",-73.83291,41.33343
"1564",-73.86156,42.421836
"1565",-73.865978,40.944245
"1566",-73.875413,40.856767
"1567",-73.87655,40.862617
"1568",-73.876667,40.8625
"1569",-73.877114,40.856459
"1570",-73.883333,40.85
"1571",-73.883469,40.897877
"1572",-73.88847,42.02787
"1573",-73.898291,42.537929
"1574",-73.915,45.544
"1575",-73.917572,41.710857
"1576",-73.920149,41.287467
"1577",-73.922725,41.403369
"1578",-73.922778,41.403333
"1579",-73.925629,40.872247
"1580",-73.9274,40.8702
"1581",-73.938504,45.429116
"1582",-73.966667,45.383333
"1583",-73.977884,45.39446
"1584",-73.992167,44.994517
"1585",-73.994854,40.648956
"1586",-73.995566,40.649495
"1587",-73.99958,42.08342
"1588",-73.99958,42.1112
"1589",-73.99958,42.16676
"1590",-74.010418,41.407872
"1591",-74.0194,43.5719
"1592",-74.025,45.494722
"1593",-74.02735,42.83341
"1594",-74.029249,41.738815
"1595",-74.0399,45.299
"1596",-74.067364,41.185928
"1597",-74.074707,42.02064
"1598",-74.08292,41.47232
"1599",-74.08875,42.134534
"1600",-74.11068,42.91674
"1601",-74.1107,41.94454
"1602",-74.12944,40.12916
"1603",-74.154503,45.111798
"1604",-74.1758,40.721608
"1605",-74.19403,42.33342
"1606",-74.205156,42.451703
"1607",-74.216667,45.6
"1608",-74.24958,43.08341
"1609",-74.251229,42.314441
"1610",-74.271467,42.029533
"1611",-74.275102,42.120421
"1612",-74.27737,42.1112
"1613",-74.278552,41.052645
"1614",-74.291667,45.45
"1615",-74.31345,45.42916
"1616",-74.323846,42.522711
"1617",-74.367096,41.001764
"1618",-74.428282,45.388501
"1619",-74.43637,45.362034
"1620",-74.448653,45.361712
"1621",-74.454726,45.04025
"1622",-74.455007,45.040403
"1623",-74.455706,45.041008
"1624",-74.45861567,45.42330945
"1625",-74.458627,45.337639
"1626",-74.458859,45.037651
"1627",-74.459221,45.273197
"1628",-74.459549,45.036437
"1629",-74.459858,45.036851
"1630",-74.468112,45.363426
"1631",-74.469145,45.364663
"1632",-74.4874,45.018958
"1633",-74.494681,45.58942
"1634",-74.496753,45.589109
"1635",-74.49963,44.94449
"1636",-74.515213,45.114884
"1637",-74.51961231,45.34045502
"1638",-74.53006,42.441629
"1639",-74.55514,42.86118
"1640",-74.55516,40.77788
"1641",-74.559423,45.61092
"1642",-74.559965,45.611335
"1643",-74.56001,45.611205
"1644",-74.5708,41.0635
"1645",-74.586231,45.375955
"1646",-74.592382,41.081764
"1647",-74.608703,44.905692
"1648",-74.61072,41.13899
"1649",-74.610728,45.098153
"1650",-74.61182669,45.54977809
"1651",-74.612009,45.098038
"1652",-74.612046,45.097734
"1653",-74.61599,40.258165
"1654",-74.636716,45.31118
"1655",-74.638495,41.033431
"1656",-74.63852,44.83339
"1657",-74.65144,44.841617
"1658",-74.6721,40.2693
"1659",-74.674974,45.263226
"1660",-74.677196,45.262953
"1661",-74.678705,45.263956
"1662",-74.68703,45.267278
"1663",-74.68747,45.267285
"1664",-74.687527,45.267721
"1665",-74.687617,45.267662
"1666",-74.68803,45.642504
"1667",-74.69403,42.77785
"1668",-74.69403,42.97229
"1669",-74.70681,45.641705
"1670",-74.734754,41.295257
"1671",-74.742213,45.25684
"1672",-74.74346727,45.08723335
"1673",-74.746602,44.76016
"1674",-74.764099,45.387179
"1675",-74.77738,42.55563
"1676",-74.77742,44.77783
"1677",-74.790718,40.32844
"1678",-74.80519,44.80561
"1679",-74.810109,45.352534
"1680",-74.821519,45.458274
"1681",-74.826825,45.751552
"1682",-74.828095,45.749695
"1683",-74.83293,43.00007
"1684",-74.83297,44.97227
"1685",-74.837955,45.729197
"1686",-74.843656,44.961296
"1687",-74.848026,40.252179
"1688",-74.88853,44.55562
"1689",-74.88881215,45.21805479
"1690",-74.89517401,45.2214814
"1691",-74.901749,44.553889
"1692",-74.91627,42.44452
"1693",-74.91628,41.13898
"1694",-74.91628,40.88899
"1695",-74.924919,40.667995
"1696",-74.928611,44.994444
"1697",-74.930663,42.442763
"1698",-74.941443,42.941923
"1699",-74.95174,40.072115
"1700",-74.97184,40.80565
"1701",-74.985969,45.13205
"1702",-74.986164,45.132254
"1703",-74.99104377,45.47752823
"1704",-74.99131,39.829652
"1705",-74.993326,40.039467
"1706",-74.9996,42.97229
"1707",-74.99961,41.41676
"1708",-74.99964,44.52784
"1709",-75.007193,44.529847
"1710",-75.019057,41.555367
"1711",-75.02738,42.86118
"1712",-75.049698,45.493441
"1713",-75.052856,45.184105
"1714",-75.054325,45.183628
"1715",-75.055377,45.183276
"1716",-75.057345,45.201316
"1717",-75.05832275,44.95902259
"1718",-75.060409,45.181151
"1719",-75.061684,45.190289
"1720",-75.106322,40.843245
"1721",-75.11072,41.75009
"1722",-75.126111,45.648333
"1723",-75.126562,40.56149
"1724",-75.132706,45.705383
"1725",-75.136531,44.531988
"1726",-75.13854,44.52784
"1727",-75.151165,44.833508
"1728",-75.16629,41.1112
"1729",-75.166424,45.028819
"1730",-75.166533,45.026561
"1731",-75.166604,45.026066
"1732",-75.166606,45.026065
"1733",-75.172275,45.143139
"1734",-75.174862,45.037573
"1735",-75.176871,40.790302
"1736",-75.179619,40.557046
"1737",-75.18315988,44.90753401
"1738",-75.19408,39.33345
"1739",-75.196545,40.801081
"1740",-75.204063,39.994064
"1741",-75.216468,44.431342
"1742",-75.216667,40.683333
"1743",-75.220272,40.89096
"1744",-75.220732,40.688432
"1745",-75.221011,40.088444
"1746",-75.221207,40.130005
"1747",-75.223024,45.208568
"1748",-75.22349,45.206608
"1749",-75.223925,45.207673
"1750",-75.224064,45.207998
"1751",-75.22424,45.206669
"1752",-75.224543,45.206551
"1753",-75.224607,45.211142
"1754",-75.22472,45.20691
"1755",-75.225452,45.207798
"1756",-75.225558,45.20712
"1757",-75.225587,45.20809
"1758",-75.225641,45.208903
"1759",-75.226408,45.208005
"1760",-75.226438,45.206046
"1761",-75.226835,45.209067
"1762",-75.22697,45.208964
"1763",-75.228187,45.213592
"1764",-75.230731,40.504269
"1765",-75.230835,45.018055
"1766",-75.231869,45.208825
"1767",-75.23324,40.158982
"1768",-75.240976,44.440334
"1769",-75.264958,40.004375
"1770",-75.265737,41.187868
"1771",-75.27344316,44.87048992
"1772",-75.277764,40.18662
"1773",-75.280426,40.186655
"1774",-75.282646,41.37193
"1775",-75.287408,39.853446
"1776",-75.292428,45.429025
"1777",-75.29775,41.66134
"1778",-75.29913656,44.9744802
"1779",-75.30517,43.36118
"1780",-75.306014,40.865095
"1781",-75.316713,44.889194
"1782",-75.319458,45.22076
"1783",-75.319906,41.065924
"1784",-75.33295,41.83342
"1785",-75.33296,41.47231
"1786",-75.338441,45.508689
"1787",-75.344533,39.850712
"1788",-75.347772,45.259308
"1789",-75.349025,45.25955
"1790",-75.35115,45.524236
"1791",-75.354296,40.368662
"1792",-75.355282,40.626487
"1793",-75.355949,45.263604
"1794",-75.36073,43.36118
"1795",-75.36075,38.36123
"1796",-75.362028,45.293007
"1797",-75.362296,45.29153
"1798",-75.36727,45.29115
"1799",-75.367597,45.25944
"1800",-75.367953,45.261481
"1801",-75.368017,45.260665
"1802",-75.368198,45.26101
"1803",-75.368503,45.261608
"1804",-75.370247,41.733549
"1805",-75.378439,45.311445
"1806",-75.38013952,44.83822696
"1807",-75.38454829,44.84099388
"1808",-75.385375,45.287476
"1809",-75.386021,38.852632
"1810",-75.387672,45.348964
"1811",-75.38851,43.27785
"1812",-75.3892,41.4867
"1813",-75.39149,41.486878
"1814",-75.394963,40.622561
"1815",-75.40856,41.580546
"1816",-75.411704,44.353527
"1817",-75.41657,40.44567
"1818",-75.420154,45.37468
"1819",-75.423884,45.332211
"1820",-75.424435,40.566364
"1821",-75.425314,45.256415
"1822",-75.440157,39.989828
"1823",-75.44020805,45.25810961
"1824",-75.440765,39.989653
"1825",-75.445884,40.559466
"1826",-75.450927,39.94902
"1827",-75.451011,40.32899
"1828",-75.45556834,40.10834384
"1829",-75.45736,40.559263
"1830",-75.465994,45.22034
"1831",-75.479966,45.375931
"1832",-75.480122,45.375853
"1833",-75.489445,45.12871
"1834",-75.49012,45.502608
"1835",-75.492858,43.770523
"1836",-75.495407,45.500792
"1837",-75.495494,45.501452
"1838",-75.495692,45.502824
"1839",-75.495775,45.500347
"1840",-75.49631,45.499998
"1841",-75.49968,45.499753
"1842",-75.49989121,45.06281569
"1843",-75.501218,45.498288
"1844",-75.501491,45.498066
"1845",-75.502335,45.497767
"1846",-75.50435,40.734215
"1847",-75.508594,40.62537
"1848",-75.510625,45.15235
"1849",-75.513616,40.547587
"1850",-75.519853,40.42402
"1851",-75.52017,45.560303
"1852",-75.525664,40.561238
"1853",-75.52998,42.82984
"1854",-75.532901,45.32515
"1855",-75.53305939,45.01810647
"1856",-75.533333,45.266667
"1857",-75.53367,42.8186
"1858",-75.53513,42.81398
"1859",-75.54472,45.405909
"1860",-75.545109,44.954419
"1861",-75.548396,45.453579
"1862",-75.54941,45.454566
"1863",-75.54946212,45.0079916
"1864",-75.550359,41.961746
"1865",-75.553128,45.453597
"1866",-75.55312831,45.2958929
"1867",-75.554384,45.21478
"1868",-75.554791,45.21926
"1869",-75.55518,41.94453
"1870",-75.56429271,44.96754556
"1871",-75.564699,44.58209
"1872",-75.573797,40.751254
"1873",-75.57449071,44.9728959
"1874",-75.58296,40.44454
"1875",-75.585917,45.335806
"1876",-75.586381,45.035308
"1877",-75.58735,45.034157
"1878",-75.589486,40.500681
"1879",-75.593114,40.870942
"1880",-75.593647,45.229119
"1881",-75.594831,40.870827
"1882",-75.6,39.966667
"1883",-75.605208,39.885666
"1884",-75.606548,40.634633
"1885",-75.610187,40.801483
"1886",-75.615279,40.548152
"1887",-75.617617,40.632872
"1888",-75.628918,45.368372
"1889",-75.633047,40.857647
"1890",-75.63755,39.232439
"1891",-75.638519,44.338455
"1892",-75.63852,42.08341
"1893",-75.63856,44.30561
"1894",-75.63856,44.4445
"1895",-75.645133,45.030914
"1896",-75.646299,40.670325
"1897",-75.647898,45.393798
"1898",-75.64864662,45.26730573
"1899",-75.649877,45.392566
"1900",-75.650991,45.390301
"1901",-75.651247,45.4457
"1902",-75.651322,45.44577
"1903",-75.65134,45.446264
"1904",-75.65134,40.078794
"1905",-75.651352,45.445855
"1906",-75.651367,45.445695
